original_path,proposed_new_path,category,item_type,should_move,should_delete_original_after_move,requires_reference_update,confidence,notes,source_hash,destination_hash,status,move_method,message
outputs/stage4/e2_dps_mean_likelihood_reaudit/e2_dps_mean_likelihood_reaudit_summary.md,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_mean_likelihood_reaudit/e2_dps_mean_likelihood_reaudit/e2_dps_mean_likelihood_reaudit_summary.md,NEGATIVE_DIAGNOSTIC,markdown,yes,yes,yes,high,DPS audit or rejected DPS alternative,458fa260e7c219d944f8b13fc5b186e600cbd42e1f46e9a8fbcf18b08e8b8c65,458fa260e7c219d944f8b13fc5b186e600cbd42e1f46e9a8fbcf18b08e8b8c65,moved,shutil.move,hash verified
outputs/stage4/e2_dps_mean_likelihood_reaudit/e2_dps_mean_likelihood_reaudit_trace.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_mean_likelihood_reaudit/e2_dps_mean_likelihood_reaudit/e2_dps_mean_likelihood_reaudit_trace.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,f3cb9bea834858f0b21502386b6e32dd09aaa54c191f452d455ab2952020ee3c,f3cb9bea834858f0b21502386b6e32dd09aaa54c191f452d455ab2952020ee3c,moved,shutil.move,hash verified
outputs/stage4/e2_dps_mechanism_audit/e2_dps_mechanism_audit_case_summary.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_mechanism_audit/e2_dps_mechanism_audit/e2_dps_mechanism_audit_case_summary.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,24842c94fcd0477dc39d4aacb60bb24f35674cd7b18fcedb07f9f0036a65bd07,24842c94fcd0477dc39d4aacb60bb24f35674cd7b18fcedb07f9f0036a65bd07,moved,shutil.move,hash verified
outputs/stage4/e2_dps_mechanism_audit/e2_dps_mechanism_audit_figures.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_mechanism_audit/e2_dps_mechanism_audit/e2_dps_mechanism_audit_figures.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,e8033e2310c419c0b2f28cbc219749882a659cd4f3524538cc0a2d0c66382b7f,e8033e2310c419c0b2f28cbc219749882a659cd4f3524538cc0a2d0c66382b7f,moved,shutil.move,hash verified
outputs/stage4/e2_dps_mechanism_audit/e2_dps_mechanism_audit_step_trace.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_mechanism_audit/e2_dps_mechanism_audit/e2_dps_mechanism_audit_step_trace.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,90bdc7004c237079c42b65bfc2c80b2c7fd8ba303426524dd35dc9cfc1d65aea,90bdc7004c237079c42b65bfc2c80b2c7fd8ba303426524dd35dc9cfc1d65aea,moved,shutil.move,hash verified
outputs/stage4/e2_dps_mechanism_audit/e2_dps_mechanism_audit_summary.md,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_mechanism_audit/e2_dps_mechanism_audit/e2_dps_mechanism_audit_summary.md,NEGATIVE_DIAGNOSTIC,markdown,yes,yes,yes,high,DPS audit or rejected DPS alternative,caa61a200ed3b55a250d6050c033b393c6ebf33f987a7c293a261a30c1d4658a,caa61a200ed3b55a250d6050c033b393c6ebf33f987a7c293a261a30c1d4658a,moved,shutil.move,hash verified
outputs/stage4/e2_dps_mechanism_audit/figures/burst_medium_traj0_mechanism_trace.png,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_mechanism_audit/figures/burst_medium_traj0_mechanism_trace.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,DPS audit or rejected DPS alternative,af3187046bb0a677c43fc2abaf7ef63e731cd74f7785c545a59692dabde1a632,af3187046bb0a677c43fc2abaf7ef63e731cd74f7785c545a59692dabde1a632,moved,shutil.move,hash verified
outputs/stage4/e2_dps_mechanism_audit/figures/drift_medium_traj0_mechanism_trace.png,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_mechanism_audit/figures/drift_medium_traj0_mechanism_trace.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,DPS audit or rejected DPS alternative,3ddee82a091d2d7da431d539dbb841722fdfbf54c38743c99d67e3fb1d61b95c,3ddee82a091d2d7da431d539dbb841722fdfbf54c38743c99d67e3fb1d61b95c,moved,shutil.move,hash verified
outputs/stage4/e2_dps_mechanism_audit/figures/gaussian_medium_traj0_mechanism_trace.png,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_mechanism_audit/figures/gaussian_medium_traj0_mechanism_trace.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,DPS audit or rejected DPS alternative,fa64b8fdf9f8a9b08d7811e956ddb5654bd1ba464df235dc0309b4c588b0476b,fa64b8fdf9f8a9b08d7811e956ddb5654bd1ba464df235dc0309b4c588b0476b,moved,shutil.move,hash verified
outputs/stage4/e2_dps_nan_diagnosis/e2_dps_nan_case_summary.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_nan_diagnosis/e2_dps_nan_diagnosis/e2_dps_nan_case_summary.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,36246d9458364b5de7edb66a2414b87a47fbda9b721381a654cb65b68c33586d,36246d9458364b5de7edb66a2414b87a47fbda9b721381a654cb65b68c33586d,moved,shutil.move,hash verified
outputs/stage4/e2_dps_nan_diagnosis/e2_dps_nan_diagnosis_figures.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_nan_diagnosis/e2_dps_nan_diagnosis/e2_dps_nan_diagnosis_figures.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,f09ccfcfa8efb445a355eb140cab3f20b10beaba97b23eafa0bfa776b4dff7a6,f09ccfcfa8efb445a355eb140cab3f20b10beaba97b23eafa0bfa776b4dff7a6,moved,shutil.move,hash verified
outputs/stage4/e2_dps_nan_diagnosis/e2_dps_nan_diagnosis_summary.md,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_nan_diagnosis/e2_dps_nan_diagnosis/e2_dps_nan_diagnosis_summary.md,NEGATIVE_DIAGNOSTIC,markdown,yes,yes,yes,high,DPS audit or rejected DPS alternative,8741a24d9490093251c4e242ad0497366c6523e1491b351d449b618a42b57105,8741a24d9490093251c4e242ad0497366c6523e1491b351d449b618a42b57105,moved,shutil.move,hash verified
outputs/stage4/e2_dps_nan_diagnosis/e2_dps_nan_trace.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_nan_diagnosis/e2_dps_nan_diagnosis/e2_dps_nan_trace.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,5e283187d0f67094b0af1a78306e653cc553fa4b2d2ca1359e3c226fb15310e3,5e283187d0f67094b0af1a78306e653cc553fa4b2d2ca1359e3c226fb15310e3,moved,shutil.move,hash verified
outputs/stage4/e2_dps_nan_diagnosis/figures/bias_medium_traj0_zeta0p3_trace.png,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_nan_diagnosis/figures/bias_medium_traj0_zeta0p3_trace.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,DPS audit or rejected DPS alternative,ccd2fd52c622d33baf25e2672ef766e75e2ed77b4f4eb1b9ce54b5b7a64facb4,ccd2fd52c622d33baf25e2672ef766e75e2ed77b4f4eb1b9ce54b5b7a64facb4,moved,shutil.move,hash verified
outputs/stage4/e2_dps_nan_diagnosis/figures/burst_medium_traj0_zeta0p3_trace.png,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_nan_diagnosis/figures/burst_medium_traj0_zeta0p3_trace.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,DPS audit or rejected DPS alternative,6a0e84a409b04b6a6d0a0be072d623601a74a31fb4af3f346a0aff7a47ff5b7e,6a0e84a409b04b6a6d0a0be072d623601a74a31fb4af3f346a0aff7a47ff5b7e,moved,shutil.move,hash verified
outputs/stage4/e2_dps_nan_diagnosis/figures/drift_medium_traj0_zeta0p3_trace.png,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_nan_diagnosis/figures/drift_medium_traj0_zeta0p3_trace.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,DPS audit or rejected DPS alternative,cc8e2651bc603e0338bfecd7d19ebef190784c4bc0458955524d1b0735c4140d,cc8e2651bc603e0338bfecd7d19ebef190784c4bc0458955524d1b0735c4140d,moved,shutil.move,hash verified
outputs/stage4/e2_dps_nan_diagnosis/figures/gaussian_medium_traj0_zeta0p3_trace.png,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_nan_diagnosis/figures/gaussian_medium_traj0_zeta0p3_trace.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,DPS audit or rejected DPS alternative,e04ce29aa0c7d1ab9bb81d324fc4d1f75b44eb1ec3de1476e5a022815b2bd359,e04ce29aa0c7d1ab9bb81d324fc4d1f75b44eb1ec3de1476e5a022815b2bd359,moved,shutil.move,hash verified
outputs/stage4/e2_dps_norm_guidance_reaudit/e2_dps_norm_guidance_reaudit_case_summary.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_norm_guidance_reaudit/e2_dps_norm_guidance_reaudit/e2_dps_norm_guidance_reaudit_case_summary.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,218d0e8d68bfad17dc2c75472b27b0e65402fe8a003c28adb7ed82027f32f64c,218d0e8d68bfad17dc2c75472b27b0e65402fe8a003c28adb7ed82027f32f64c,moved,shutil.move,hash verified
outputs/stage4/e2_dps_norm_guidance_reaudit/e2_dps_norm_guidance_reaudit_summary.md,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_norm_guidance_reaudit/e2_dps_norm_guidance_reaudit/e2_dps_norm_guidance_reaudit_summary.md,NEGATIVE_DIAGNOSTIC,markdown,yes,yes,yes,high,DPS audit or rejected DPS alternative,16392f117afbdd6fadf0c1c8c63750b05deebc57753d92ed2b00b61992a82120,16392f117afbdd6fadf0c1c8c63750b05deebc57753d92ed2b00b61992a82120,moved,shutil.move,hash verified
outputs/stage4/e2_dps_norm_guidance_reaudit/e2_dps_norm_guidance_reaudit_trace.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_norm_guidance_reaudit/e2_dps_norm_guidance_reaudit/e2_dps_norm_guidance_reaudit_trace.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,4af6ba313d910c2f64f81e4b5ee7c6ed50ddd017142c6bef775b3ddcfc3d939c,4af6ba313d910c2f64f81e4b5ee7c6ed50ddd017142c6bef775b3ddcfc3d939c,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/e2_dps_pilot_audit_failed.md,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/e2_dps_pilot/e2_dps_pilot_audit_failed.md,NEGATIVE_DIAGNOSTIC,markdown,yes,yes,yes,high,DPS audit or rejected DPS alternative,c7b20cc2d082aea1960a6408257f24f3316d44de7ea9262c37ffd970c368fed7,c7b20cc2d082aea1960a6408257f24f3316d44de7ea9262c37ffd970c368fed7,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/e2_dps_pilot_audit_summary.md,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/e2_dps_pilot/e2_dps_pilot_audit_summary.md,NEGATIVE_DIAGNOSTIC,markdown,yes,yes,yes,high,DPS audit or rejected DPS alternative,bc94995af535fb3dcb47c59507200c28ec44c99f8c4711baa70158d66585b461,bc94995af535fb3dcb47c59507200c28ec44c99f8c4711baa70158d66585b461,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/e2_dps_pilot_confidence_bin_metrics.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/e2_dps_pilot/e2_dps_pilot_confidence_bin_metrics.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,8d373aaa83d24e96bc238a8942fcebae5f78e80ff69ad0a806b927e718116c38,8d373aaa83d24e96bc238a8942fcebae5f78e80ff69ad0a806b927e718116c38,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/e2_dps_pilot_diagnostics.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/e2_dps_pilot/e2_dps_pilot_diagnostics.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,75f2891b6882cedb9ccbe950351ccf62b1835b39a3bc52e27f3a972adaccd327,75f2891b6882cedb9ccbe950351ccf62b1835b39a3bc52e27f3a972adaccd327,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/e2_dps_pilot_figures.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/e2_dps_pilot/e2_dps_pilot_figures.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,c24803df7846b62eb211f61724d862b9f23b2ce2038b0d49bb65093817d66b33,c24803df7846b62eb211f61724d862b9f23b2ce2038b0d49bb65093817d66b33,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/e2_dps_pilot_full_metrics.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/e2_dps_pilot/e2_dps_pilot_full_metrics.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,cfa38e5d357dc3807fe13ac8ceb134a87b09e4aa14a68eca49192f92306d8057,cfa38e5d357dc3807fe13ac8ceb134a87b09e4aa14a68eca49192f92306d8057,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/e2_dps_pilot_pass_fail_summary.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/e2_dps_pilot/e2_dps_pilot_pass_fail_summary.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,e4856d1e53a33708beaf6af6a544367a5e039635c36dce663f8a077efad27fd0,e4856d1e53a33708beaf6af6a544367a5e039635c36dce663f8a077efad27fd0,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/e2_dps_pilot_per_trajectory_metrics.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/e2_dps_pilot/e2_dps_pilot_per_trajectory_metrics.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,b183019b03c2ffebda20fe3bec60e4a54bb892934050b33df30c22aa8c2eb253,b183019b03c2ffebda20fe3bec60e4a54bb892934050b33df30c22aa8c2eb253,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/e2_dps_pilot_sampling_diagnostics.csv,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/e2_dps_pilot/e2_dps_pilot_sampling_diagnostics.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,DPS audit or rejected DPS alternative,ecb101be5bc7daca11cd0a6c31d1ffaabea408234d7654d3d6f24f6b71c7d03e,ecb101be5bc7daca11cd0a6c31d1ffaabea408234d7654d3d6f24f6b71c7d03e,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/e2_dps_pilot_summary.md,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/e2_dps_pilot/e2_dps_pilot_summary.md,NEGATIVE_DIAGNOSTIC,markdown,yes,yes,yes,high,DPS audit or rejected DPS alternative,3f3329eb541dea680855224096bf4edf6a342b52474f8926822e0dc5e63ad28e,3f3329eb541dea680855224096bf4edf6a342b52474f8926822e0dc5e63ad28e,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/figures/bias_negative_control_bias_medium_traj11.png,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/figures/bias_negative_control_bias_medium_traj11.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,DPS audit or rejected DPS alternative,687fe318f68a8d6c3eaf25798dd075f9c67ced248c624ddd231bdc41305e80f0,687fe318f68a8d6c3eaf25798dd075f9c67ced248c624ddd231bdc41305e80f0,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/figures/burst_burst_medium_traj9.png,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/figures/burst_burst_medium_traj9.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,DPS audit or rejected DPS alternative,d301c14456dfb63b8aba9851458a28e260318818bf021f5f8f941bc302a7a03c,d301c14456dfb63b8aba9851458a28e260318818bf021f5f8f941bc302a7a03c,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/figures/drift_drift_medium_traj9.png,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/figures/drift_drift_medium_traj9.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,DPS audit or rejected DPS alternative,29df6fc56854c2c60fe9343b4f6e2e2e2f598c7495463e167718bfcd77aedac7,29df6fc56854c2c60fe9343b4f6e2e2e2f598c7495463e167718bfcd77aedac7,moved,shutil.move,hash verified
outputs/stage4/e2_dps_pilot/figures/jump_diagnostic_jump_medium_traj14.png,outputs/curated/stage3_sde/negative_diagnostic/dps/e2_dps_pilot/figures/jump_diagnostic_jump_medium_traj14.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,DPS audit or rejected DPS alternative,ed75643aeb6e3d452a38e7c8604c623e9f8a75012b961012fa3756c133c5d63c,ed75643aeb6e3d452a38e7c8604c623e9f8a75012b961012fa3756c133c5d63c,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_condition_level_diagnostics.csv,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_condition_level_diagnostics.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,0d71fbaf275d7bff7e8f02cb19d4b2a998e5b2a9633dfa7ccc0fed5b57aeaa67,0d71fbaf275d7bff7e8f02cb19d4b2a998e5b2a9633dfa7ccc0fed5b57aeaa67,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_condition_level_diagnostics.md,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_condition_level_diagnostics.md,NEGATIVE_DIAGNOSTIC,markdown,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,097352854788c284b01956dfe5b13b98148c03bc8520fa7cd04f2842d26091c9,097352854788c284b01956dfe5b13b98148c03bc8520fa7cd04f2842d26091c9,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_confidence_bin_metrics.csv,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_confidence_bin_metrics.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,28c6c820dc48dc8111142fde368153a165533e19e3d4e80ecd1108a3e0e0abb5,28c6c820dc48dc8111142fde368153a165533e19e3d4e80ecd1108a3e0e0abb5,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_diagnostics.csv,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_diagnostics.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,48819725a7e1a565fe5130fe3c6280d1164ec28ce95b75993173964195d49a0b,48819725a7e1a565fe5130fe3c6280d1164ec28ce95b75993173964195d49a0b,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_figures.csv,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_figures.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,b995ded0c0ed7d0b8b63dd701180993cf5ce07866c7e931bcaa89b3884d9ecea,b995ded0c0ed7d0b8b63dd701180993cf5ce07866c7e931bcaa89b3884d9ecea,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_full_metrics.csv,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_full_metrics.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,1c0bda1f140463bc01b34c109fadae72fe15d7fb3ca7c879e354ab4a8cdaa759,1c0bda1f140463bc01b34c109fadae72fe15d7fb3ca7c879e354ab4a8cdaa759,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_layered_pass_fail_summary.csv,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_layered_pass_fail_summary.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,1658d3d1c93752432547fe35d094f78383049f74363392cae4b7e8372dc1ce26,1658d3d1c93752432547fe35d094f78383049f74363392cae4b7e8372dc1ce26,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_optimized_trajectories.npz,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_optimized_trajectories.npz,NEGATIVE_DIAGNOSTIC,array,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,ba49568e7d2c00000a085d1cf4d5ed3e8ab9f19cf1ba9ffd48b5d0dc2bf73833,ba49568e7d2c00000a085d1cf4d5ed3e8ab9f19cf1ba9ffd48b5d0dc2bf73833,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_parameter_sweep.csv,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_parameter_sweep.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,bd8bd026fbfffd12a28afc2b1e485600d7bb1eb5c9f95b2428bb0fc5a4983707,bd8bd026fbfffd12a28afc2b1e485600d7bb1eb5c9f95b2428bb0fc5a4983707,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_pass_fail_summary.csv,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_pass_fail_summary.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,09d36d757705c2c59d5ca3f8889554c1259eb217ca2b58eb51a5bbf213479915,09d36d757705c2c59d5ca3f8889554c1259eb217ca2b58eb51a5bbf213479915,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_per_trajectory_metrics.csv,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_per_trajectory_metrics.csv,NEGATIVE_DIAGNOSTIC,metric_csv,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,229f75dbfbf178ec9daa8fc35af25457861fb1323190c84f9d2e63f693290116,229f75dbfbf178ec9daa8fc35af25457861fb1323190c84f9d2e63f693290116,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/e2_min_summary.md,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/e2_min_absolute_posterior_anchoring/e2_min_summary.md,NEGATIVE_DIAGNOSTIC,markdown,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,c14e661092f0f5a94f6cbfac19641b0745c8f7069a883b339b72600df96da699,c14e661092f0f5a94f6cbfac19641b0745c8f7069a883b339b72600df96da699,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/figures/bias_absolute_offset_bias_medium_traj83.png,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/figures/bias_absolute_offset_bias_medium_traj83.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,67d8d0ce917f1b6a040c06f682a45ec6e57e083a8e97883366690b2fae4dd5bb,67d8d0ce917f1b6a040c06f682a45ec6e57e083a8e97883366690b2fae4dd5bb,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/figures/burst_boundary_failure_burst_medium_traj107.png,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/figures/burst_boundary_failure_burst_medium_traj107.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,936841a3f83a5f69315b8bc79b90ad1ad53eb1992dcd2916e0fe1030196e095e,936841a3f83a5f69315b8bc79b90ad1ad53eb1992dcd2916e0fe1030196e095e,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/figures/combined_degradation_combined_medium_traj36.png,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/figures/combined_degradation_combined_medium_traj36.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,e55159c208517cce0c429b2b89d9f128d6c39716bbd4d5394e279797abf3cb56,e55159c208517cce0c429b2b89d9f128d6c39716bbd4d5394e279797abf3cb56,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/figures/drift_high_confidence_e1_failure_drift_medium_traj183.png,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/figures/drift_high_confidence_e1_failure_drift_medium_traj183.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,a9e48d96f3d48114582204e368231745b316f6f0e51bf5275c7dd57fe27d9a00,a9e48d96f3d48114582204e368231745b316f6f0e51bf5275c7dd57fe27d9a00,moved,shutil.move,hash verified
outputs/stage4/e2_min_absolute_posterior_anchoring/figures/failure_or_ambiguous_jump_medium_traj2.png,outputs/curated/stage3_sde/negative_diagnostic/e2_min/e2_min_absolute_posterior_anchoring/figures/failure_or_ambiguous_jump_medium_traj2.png,NEGATIVE_DIAGNOSTIC,figure,yes,yes,yes,high,E2-Min deterministic posterior anchoring diagnostic,3409c40513569581827f7db07f46e96770031869770b52c35bc6689842b84d01,3409c40513569581827f7db07f46e96770031869770b52c35bc6689842b84d01,moved,shutil.move,hash verified
