original_path,proposed_new_path,category,item_type,should_move,should_delete_original_after_move,requires_reference_update,confidence,notes
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed18/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed18/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed19/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed19/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed19/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed2/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed2/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed2/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed3/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed3/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed3/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed4/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed4/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed4/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed42/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed42/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed42/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed43/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed43/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed43/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed44/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed44/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed44/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed5/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed5/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed5/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed6/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed6/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed6/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed7/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed7/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed7/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed8/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed8/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed8/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed9/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed9/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span20_random_seed9/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span30_fixed_seed42/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span30_fixed_seed42/linear_interp/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/baselines/span30_fixed_seed42/savgol_w5_p2/results.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/results.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/clean_windows_room3.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/data/clean_windows_room3.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/clean_windows_room3_meta.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/data/clean_windows_room3_meta.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span10_fixed_seed42/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span10_fixed_seed42/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_fixed_seed42/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_fixed_seed42/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed0/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed0/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed1/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed1/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed10/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed10/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed11/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed11/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed12/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed12/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed13/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed13/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed14/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed14/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed15/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed15/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed16/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed16/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed17/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed17/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed18/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed18/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed19/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed19/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed2/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed2/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed3/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed3/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed4/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed4/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed42/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed42/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed43/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed43/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed44/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed44/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed5/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed5/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed6/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed6/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed7/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed7/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed8/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed8/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span20_random_seed9/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span20_random_seed9/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/experiments/span30_fixed_seed42/missing_span_windows.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/span30_fixed_seed42/missing_span_windows.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/data/occupancy_map_room3_empty.npz,outputs/curated/stage3_sde/unknown_manual_review/phase1/data/occupancy_map_room3_empty.npz,UNKNOWN_NEEDS_MANUAL_REVIEW,array,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span10_fixed_seed42/kalman_cv_dt1.0_q1e-3_r1e-2/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span10_fixed_seed42/kalman_cv_dt1.0_q1e-3_r1e-2/reconstruction_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/reconstruction_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span10_fixed_seed42/linear_interp/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span10_fixed_seed42/linear_interp/reconstruction_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/reconstruction_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span10_fixed_seed42/savgol_w5_p2/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span10_fixed_seed42/savgol_w5_p2/reconstruction_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/reconstruction_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_fixed_seed42/kalman_cv_dt1.0_q1e-3_r1e-2/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_fixed_seed42/kalman_cv_dt1.0_q1e-3_r1e-2/reconstruction_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/reconstruction_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_fixed_seed42/linear_interp/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_fixed_seed42/linear_interp/reconstruction_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/reconstruction_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_fixed_seed42/savgol_w5_p2/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_fixed_seed42/savgol_w5_p2/reconstruction_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/reconstruction_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_random_seed0/kalman_cv_dt1.0_q1e-3_r1e-2/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_random_seed0/kalman_cv_dt1.0_q1e-3_r1e-2/reconstruction_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/reconstruction_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_random_seed0/linear_interp/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_random_seed0/linear_interp/reconstruction_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/reconstruction_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_random_seed0/savgol_w5_p2/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_random_seed0/savgol_w5_p2/reconstruction_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/reconstruction_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_random_seed1/kalman_cv_dt1.0_q1e-3_r1e-2/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_random_seed1/kalman_cv_dt1.0_q1e-3_r1e-2/reconstruction_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/kalman_cv_dt1.0_q1e-3_r1e-2/reconstruction_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_random_seed1/linear_interp/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_random_seed1/linear_interp/reconstruction_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/linear_interp/reconstruction_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
outputs/stage3/phase1/canonical_room3/eval/span20_random_seed1/savgol_w5_p2/geometry_metrics.json,outputs/curated/stage3_sde/unknown_manual_review/phase1/savgol_w5_p2/geometry_metrics.json,UNKNOWN_NEEDS_MANUAL_REVIEW,json,no,no,no,low,no high-confidence cleanup rule matched
